"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	"Diseases of the digestive system"	"K00-K92"	5593	9112330	61.4
	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	114	9112330	1.3
	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	302	9112330	3.3
	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	"Diseases of the genitourinary system"	"N00-N98"	1379	9112330	15.1
	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	9112330	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	9112330	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	197	9112330	2.2
	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	947	9112330	10.4
	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	"Codes for special purposes"	"U00-U99"	0	9112330	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	8448	9112330	92.7
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Certain infectious and parasitic diseases"	"A00-B99"	3876	9334386	41.5
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Neoplasms"	"C00-D48"	25835	9334386	276.8
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	320	9334386	3.4
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	4014	9334386	43.0
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Mental and behavioural disorders"	"F01-F99"	1290	9334386	13.8
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Diseases of the nervous system"	"G00-G98"	1802	9334386	19.3
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Diseases of the eye and adnexa"	"H00-H57"	0	9334386	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	9334386	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	25540	9334386	273.6
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Diseases of the respiratory system"	"J00-J98"	4872	9334386	52.2
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Diseases of the digestive system"	"K00-K92"	6053	9334386	64.8
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	125	9334386	1.3
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	319	9334386	3.4
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Diseases of the genitourinary system"	"N00-N98"	1350	9334386	14.5
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	9334386	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	9334386	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	198	9334386	2.1
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	976	9334386	10.5
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"Codes for special purposes"	"U00-U99"	0	9334386	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	8634	9334386	92.5
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Certain infectious and parasitic diseases"	"A00-B99"	3837	9523648	40.3
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Neoplasms"	"C00-D48"	26175	9523648	274.8
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	282	9523648	3.0
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	4357	9523648	45.7
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Mental and behavioural disorders"	"F01-F99"	1383	9523648	14.5
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Diseases of the nervous system"	"G00-G98"	1807	9523648	19.0
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	9523648	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	9523648	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	25853	9523648	271.5
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Diseases of the respiratory system"	"J00-J98"	4701	9523648	49.4
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Diseases of the digestive system"	"K00-K92"	6375	9523648	66.9
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	126	9523648	1.3
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	280	9523648	2.9
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Diseases of the genitourinary system"	"N00-N98"	1427	9523648	15.0
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	9523648	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	9523648	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	223	9523648	2.3
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	780	9523648	8.2
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"Codes for special purposes"	"U00-U99"	0	9523648	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	9167	9523648	96.3
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Certain infectious and parasitic diseases"	"A00-B99"	3932	9816051	40.1
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Neoplasms"	"C00-D48"	26792	9816051	272.9
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	315	9816051	3.2
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	4516	9816051	46.0
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Mental and behavioural disorders"	"F01-F99"	1416	9816051	14.4
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Diseases of the nervous system"	"G00-G98"	1830	9816051	18.6
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Diseases of the eye and adnexa"	"H00-H57"	0	9816051	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	9816051	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	26108	9816051	266.0
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	5111	9816051	52.1
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Diseases of the digestive system"	"K00-K92"	6626	9816051	67.5
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	113	9816051	1.2
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	318	9816051	3.2
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Diseases of the genitourinary system"	"N00-N98"	1300	9816051	13.2
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	9816051	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	9816051	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	232	9816051	2.4
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	792	9816051	8.1
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"Codes for special purposes"	"U00-U99"	0	9816051	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	9723	9816051	99.1
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Certain infectious and parasitic diseases"	"A00-B99"	4027	10068409	40.0
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Neoplasms"	"C00-D48"	27233	10068409	270.5
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	311	10068409	3.1
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	4584	10068409	45.5
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Mental and behavioural disorders"	"F01-F99"	1607	10068409	16.0
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Diseases of the nervous system"	"G00-G98"	1952	10068409	19.4
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Diseases of the eye and adnexa"	"H00-H57"	0	10068409	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10068409	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	26818	10068409	266.4
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Diseases of the respiratory system"	"J00-J98"	5127	10068409	50.9
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Diseases of the digestive system"	"K00-K92"	6918	10068409	68.7
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	133	10068409	1.3
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	363	10068409	3.6
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Diseases of the genitourinary system"	"N00-N98"	1362	10068409	13.5
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10068409	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	10068409	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	252	10068409	2.5
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	877	10068409	8.7
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"Codes for special purposes"	"U00-U99"	0	10068409	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	10175	10068409	101.1
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Certain infectious and parasitic diseases"	"A00-B99"	3933	10282382	38.2
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Neoplasms"	"C00-D48"	27288	10282382	265.4
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	339	10282382	3.3
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	4792	10282382	46.6
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Mental and behavioural disorders"	"F01-F99"	1657	10282382	16.1
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Diseases of the nervous system"	"G00-G98"	2026	10282382	19.7
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	10282382	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10282382	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	27528	10282382	267.7
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Diseases of the respiratory system"	"J00-J98"	5628	10282382	54.7
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Diseases of the digestive system"	"K00-K92"	7041	10282382	68.5
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	142	10282382	1.4
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	341	10282382	3.3
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Diseases of the genitourinary system"	"N00-N98"	1396	10282382	13.6
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10282382	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	10282382	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	250	10282382	2.4
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	887	10282382	8.6
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"Codes for special purposes"	"U00-U99"	0	10282382	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	10742	10282382	104.5
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Certain infectious and parasitic diseases"	"A00-B99"	3922	10443988	37.6
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Neoplasms"	"C00-D48"	27615	10443988	264.4
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	345	10443988	3.3
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	4956	10443988	47.5
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Mental and behavioural disorders"	"F01-F99"	1659	10443988	15.9
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Diseases of the nervous system"	"G00-G98"	2175	10443988	20.8
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	10443988	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10443988	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	28064	10443988	268.7
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Diseases of the respiratory system"	"J00-J98"	5974	10443988	57.2
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Diseases of the digestive system"	"K00-K92"	7154	10443988	68.5
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	126	10443988	1.2
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	326	10443988	3.1
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Diseases of the genitourinary system"	"N00-N98"	1468	10443988	14.1
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10443988	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	10443988	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	305	10443988	2.9
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	908	10443988	8.7
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"Codes for special purposes"	"U00-U99"	0	10443988	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	10991	10443988	105.2
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Certain infectious and parasitic diseases"	"A00-B99"	3790	10597567	35.8
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Neoplasms"	"C00-D48"	27477	10597567	259.3
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	360	10597567	3.4
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	5248	10597567	49.5
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Mental and behavioural disorders"	"F01-F99"	1801	10597567	17.0
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Diseases of the nervous system"	"G00-G98"	2148	10597567	20.3
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	10597567	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10597567	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	28293	10597567	267.0
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	5743	10597567	54.2
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Diseases of the digestive system"	"K00-K92"	7210	10597567	68.0
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	156	10597567	1.5
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	349	10597567	3.3
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Diseases of the genitourinary system"	"N00-N98"	1652	10597567	15.6
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10597567	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	10597567	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	278	10597567	2.6
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	883	10597567	8.3
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"Codes for special purposes"	"U00-U99"	0	10597567	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	11777	10597567	111.1
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Certain infectious and parasitic diseases"	"A00-B99"	3654	10683406	34.2
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Neoplasms"	"C00-D48"	26708	10683406	250.0
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	355	10683406	3.3
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	5289	10683406	49.5
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Mental and behavioural disorders"	"F01-F99"	1988	10683406	18.6
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Diseases of the nervous system"	"G00-G98"	2284	10683406	21.4
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	10683406	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10683406	Suppressed
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	28943	10683406	270.9
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	5841	10683406	54.7
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	7200	10683406	67.4
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	159	10683406	1.5
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	363	10683406	3.4
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Diseases of the genitourinary system"	"N00-N98"	1597	10683406	14.9
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10683406	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	10683406	Unreliable
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	316	10683406	3.0
	"55-59 years"	"55-59"	"Male"	"M"	"2016"	"2016"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	987	10683406	9.2
