"Notes"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	8748213	Suppressed
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the circulatory system"	"I00-I99"	53408	8748213	610.5
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the respiratory system"	"J00-J98"	14438	8748213	165.0
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the digestive system"	"K00-K92"	9077	8748213	103.8
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	364	8748213	4.2
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	767	8748213	8.8
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Diseases of the genitourinary system"	"N00-N98"	3972	8748213	45.4
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	8748213	Unreliable
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	8748213	Suppressed
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	248	8748213	2.8
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1404	8748213	16.0
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"Codes for special purposes"	"U00-U99"	28184	8748213	322.2
	"Male"	"M"	"2021"	"2021"	"65-69 years"	"65-69"	"External causes of morbidity and mortality"	"V01-Y89"	11448	8748213	130.9
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Certain infectious and parasitic diseases"	"A00-B99"	4713	7120873	66.2
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Neoplasms"	"C00-D48"	53846	7120873	756.2
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	651	7120873	9.1
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12675	7120873	178.0
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Mental and behavioural disorders"	"F01-F99"	3954	7120873	55.5
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the nervous system"	"G00-G98"	10447	7120873	146.7
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	7120873	Suppressed
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	7120873	Suppressed
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the circulatory system"	"I00-I99"	60826	7120873	854.2
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the respiratory system"	"J00-J98"	18858	7120873	264.8
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the digestive system"	"K00-K92"	8079	7120873	113.5
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	398	7120873	5.6
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	927	7120873	13.0
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Diseases of the genitourinary system"	"N00-N98"	4966	7120873	69.7
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	7120873	Unreliable
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	7120873	Unreliable
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	149	7120873	2.1
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1332	7120873	18.7
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"Codes for special purposes"	"U00-U99"	31749	7120873	445.9
	"Male"	"M"	"2021"	"2021"	"70-74 years"	"70-74"	"External causes of morbidity and mortality"	"V01-Y89"	9200	7120873	129.2
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Certain infectious and parasitic diseases"	"A00-B99"	4287	4472410	95.9
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Neoplasms"	"C00-D48"	49374	4472410	1104.0
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	649	4472410	14.5
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11704	4472410	261.7
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Mental and behavioural disorders"	"F01-F99"	5358	4472410	119.8
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the nervous system"	"G00-G98"	15034	4472410	336.1
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	4472410	Suppressed
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	4472410	Suppressed
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the circulatory system"	"I00-I99"	60998	4472410	1363.9
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the respiratory system"	"J00-J98"	20303	4472410	454.0
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the digestive system"	"K00-K92"	6616	4472410	147.9
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	374	4472410	8.4
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	857	4472410	19.2
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Diseases of the genitourinary system"	"N00-N98"	5519	4472410	123.4
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	4472410	Unreliable
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	4472410	Unreliable
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	129	4472410	2.9
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1353	4472410	30.3
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"Codes for special purposes"	"U00-U99"	29684	4472410	663.7
	"Male"	"M"	"2021"	"2021"	"75-79 years"	"75-79"	"External causes of morbidity and mortality"	"V01-Y89"	7997	4472410	178.8
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Certain infectious and parasitic diseases"	"A00-B99"	3895	2696104	144.5
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Neoplasms"	"C00-D48"	41537	2696104	1540.6
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	636	2696104	23.6
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10310	2696104	382.4
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Mental and behavioural disorders"	"F01-F99"	7523	2696104	279.0
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the nervous system"	"G00-G98"	18772	2696104	696.3
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	2696104	Suppressed
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	2696104	Suppressed
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the circulatory system"	"I00-I99"	62540	2696104	2319.6
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the respiratory system"	"J00-J98"	19435	2696104	720.9
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the digestive system"	"K00-K92"	5292	2696104	196.3
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	356	2696104	13.2
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	847	2696104	31.4
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Diseases of the genitourinary system"	"N00-N98"	5847	2696104	216.9
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	2696104	Unreliable
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	2696104	Unreliable
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	82	2696104	3.0
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1444	2696104	53.6
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"Codes for special purposes"	"U00-U99"	26260	2696104	974.0
	"Male"	"M"	"2021"	"2021"	"80-84 years"	"80-84"	"External causes of morbidity and mortality"	"V01-Y89"	7357	2696104	272.9
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Certain infectious and parasitic diseases"	"A00-B99"	3140	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Neoplasms"	"C00-D48"	30804	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	567	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	8515	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Mental and behavioural disorders"	"F01-F99"	9460	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Diseases of the nervous system"	"G00-G98"	19920	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Diseases of the circulatory system"	"I00-I99"	61521	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Diseases of the respiratory system"	"J00-J98"	16151	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Diseases of the digestive system"	"K00-K92"	4275	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	296	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	773	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Diseases of the genitourinary system"	"N00-N98"	5531	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	75	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1389	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"Codes for special purposes"	"U00-U99"	20714	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"85-89 years"	"85-89"	"External causes of morbidity and mortality"	"V01-Y89"	6636	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Certain infectious and parasitic diseases"	"A00-B99"	1816	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Neoplasms"	"C00-D48"	16343	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	433	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	5460	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Mental and behavioural disorders"	"F01-F99"	8368	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Diseases of the nervous system"	"G00-G98"	13981	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Diseases of the circulatory system"	"I00-I99"	47880	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Diseases of the respiratory system"	"J00-J98"	10646	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Diseases of the digestive system"	"K00-K92"	2768	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	202	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	490	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Diseases of the genitourinary system"	"N00-N98"	3845	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	38	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1304	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"Codes for special purposes"	"U00-U99"	12464	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"90-94 years"	"90-94"	"External causes of morbidity and mortality"	"V01-Y89"	4520	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Certain infectious and parasitic diseases"	"A00-B99"	596	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Neoplasms"	"C00-D48"	4686	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	157	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	1886	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Mental and behavioural disorders"	"F01-F99"	3387	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Diseases of the nervous system"	"G00-G98"	4863	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Diseases of the circulatory system"	"I00-I99"	18800	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Diseases of the respiratory system"	"J00-J98"	3583	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Diseases of the digestive system"	"K00-K92"	911	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	72	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	197	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Diseases of the genitourinary system"	"N00-N98"	1488	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	18	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	637	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"Codes for special purposes"	"U00-U99"	3988	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"95-99 years"	"95-99"	"External causes of morbidity and mortality"	"V01-Y89"	1563	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Certain infectious and parasitic diseases"	"A00-B99"	71	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Neoplasms"	"C00-D48"	485	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	28	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	315	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Mental and behavioural disorders"	"F01-F99"	513	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Diseases of the nervous system"	"G00-G98"	666	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Diseases of the eye and adnexa"	"H00-H57"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Diseases of the ear and mastoid process"	"H60-H93"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Diseases of the circulatory system"	"I00-I99"	2949	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Diseases of the respiratory system"	"J00-J98"	556	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Diseases of the digestive system"	"K00-K92"	118	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	35	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Diseases of the genitourinary system"	"N00-N98"	206	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Certain conditions originating in the perinatal period"	"P00-P96"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	Suppressed	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	186	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"Codes for special purposes"	"U00-U99"	520	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"100+ years"	"100+"	"External causes of morbidity and mortality"	"V01-Y89"	221	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"Not Stated"	"NS"	"Certain infectious and parasitic diseases"	"A00-B99"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"Not Stated"	"NS"	"Neoplasms"	"C00-D48"	Suppressed	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"Not Stated"	"NS"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	0	Not Applicable	Not Applicable
	"Male"	"M"	"2021"	"2021"	"Not Stated"	"NS"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	Suppressed	Not Applicable	Not Applicable
