"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Neoplasms"	"C00-D48"	"Asian or Pacific Islander"	"A-PI"	16	24162	Unreliable
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	24	79443	30.2
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	1288	1440169	89.4
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	23	1440169	1.6
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	241	1440169	16.7
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	39	1440169	2.7
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	87	1440169	6.0
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	18	79443	Unreliable
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	667	1440169	46.3
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	157	1440169	10.9
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	275	1440169	19.1
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	38	1440169	2.6
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	98	1440169	6.8
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"White"	"2106-3"	24	1440169	1.7
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	20	1440169	1.4
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	31	1440169	2.2
	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	346	1440169	24.0
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	150	1465681	10.2
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	25	80792	30.9
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	1403	1465681	95.7
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	25	1465681	1.7
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	268	1465681	18.3
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	40	1465681	2.7
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	109	1465681	7.4
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	21	80792	26.0
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	613	1465681	41.8
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	171	1465681	11.7
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	278	1465681	19.0
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	14	1465681	Unreliable
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	42	1465681	2.9
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	88	1465681	6.0
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	13	1465681	Unreliable
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	21	1465681	1.4
	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	353	1465681	24.1
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	137	1484619	9.2
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	22	82395	26.7
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	1331	1484619	89.7
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	23	1484619	1.5
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	270	1484619	18.2
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	40	1484619	2.7
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	98	1484619	6.6
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	20	82395	24.3
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	635	1484619	42.8
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	146	1484619	9.8
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	254	1484619	17.1
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	10	1484619	Unreliable
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	53	1484619	3.6
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	89	1484619	6.0
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	15	1484619	Unreliable
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	32	1484619	2.2
	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	363	1484619	24.5
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	144	1517107	9.5
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	27	84686	31.9
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	1434	1517107	94.5
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	28	1517107	1.8
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	305	1517107	20.1
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	35	1517107	2.3
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	103	1517107	6.8
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	14	84686	Unreliable
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	763	1517107	50.3
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	191	1517107	12.6
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	331	1517107	21.8
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	11	1517107	Unreliable
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	43	1517107	2.8
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	101	1517107	6.7
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	17	1517107	Unreliable
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	26	1517107	1.7
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Codes for special purposes"	"U00-U99"	"Black or African American"	"2054-5"	16	84686	Unreliable
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"Codes for special purposes"	"U00-U99"	"White"	"2106-3"	1045	1517107	68.9
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"External causes of morbidity and mortality"	"V01-Y89"	"Black or African American"	"2054-5"	18	84686	Unreliable
	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	429	1517107	28.3
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	265	585885	45.2
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	17	23817	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	691	585885	117.9
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	164	585885	28.0
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	85	585885	14.5
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	35	585885	6.0
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	16	23817	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	988	585885	168.6
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	95	585885	16.2
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	382	585885	65.2
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	12	585885	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	41	585885	7.0
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	11	585885	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	15	585885	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	"Black or African American"	"2054-5"	10	23817	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	411	585885	70.2
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Certain infectious and parasitic diseases"	"A00-B99"	"Black or African American"	"2054-5"	11	25634	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	299	620822	48.2
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	10	25634	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	684	620822	110.2
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	15	620822	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	162	620822	26.1
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	68	620822	11.0
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	49	620822	7.9
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	956	620822	154.0
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	102	620822	16.4
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	440	620822	70.9
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	10	620822	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	47	620822	7.6
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	11	620822	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	80	620822	12.9
	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	450	620822	72.5
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	327	677646	48.3
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	12	28790	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	793	677646	117.0
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	194	677646	28.6
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	82	677646	12.1
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	35	677646	5.2
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	19	28790	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	1042	677646	153.8
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	105	677646	15.5
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	483	677646	71.3
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	26	677646	3.8
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	49	677646	7.2
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	75	677646	11.1
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"Codes for special purposes"	"U00-U99"	"White"	"2106-3"	13	677646	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	492	677646	72.6
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	387	712670	54.3
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	13	31095	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	855	712670	120.0
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	11	712670	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	215	712670	30.2
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	92	712670	12.9
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	42	712670	5.9
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	10	8206	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	16	31095	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	1030	712670	144.5
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	111	712670	15.6
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	520	712670	73.0
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	15	712670	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	63	712670	8.8
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	11	712670	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	45	712670	6.3
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	"Black or African American"	"2054-5"	10	31095	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	529	712670	74.2
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	425	750902	56.6
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	16	33489	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	893	750902	118.9
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	14	750902	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	240	750902	32.0
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	122	750902	16.2
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	50	750902	6.7
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	19	33489	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	1112	750902	148.1
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	129	750902	17.2
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	524	750902	69.8
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	18	750902	Unreliable
	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	76	750902	10.1
